,Weight vectors,Accuracy,Strategy,Time period,Drowsiness
74,"[[-5.43521850e+00  5.30936299e+02 -1.74995378e+03  4.65409680e+03
   1.54421398e+03 -3.06182196e+00 -1.06320574e+02  8.23762595e+02
  -5.43521850e+00  5.30936299e+02  3.25699617e+00 -9.96402856e+02
  -3.67800676e+03  7.02236201e+02 -8.43208470e+02 -5.59982577e+02]]",0.5466210436270317,PhiID prediction,pre1,awake
75,"[[-1.94644833e+00  7.67609656e+02 -1.69059704e+03  1.68340856e+04
   5.17985823e+02 -2.33327478e+00 -4.70650946e+02 -5.07790599e+02
  -1.94644833e+00  7.67609656e+02  2.64059167e+00 -1.45681649e+03
  -1.58206118e+04  1.27781652e+03  4.00379569e+02 -5.25346069e+02]]",0.5517536355859709,PhiID prediction,pre1,awake
76,"[[-4.54337474e+00  6.73074520e+02  9.17413889e+02  2.30895743e+04
  -1.40183980e+03 -3.19694997e+00 -1.59880609e+02 -1.31955086e+03
  -4.54337475e+00  6.73074520e+02  3.25956963e+00 -1.82976169e+03
  -2.25027066e+04  1.13280004e+03  1.71188788e+03 -3.72647872e+02]]",0.5312232677502139,PhiID prediction,pre1,awake
77,"[[-2.06894261e+00  3.41197637e+02 -3.25297150e+03  1.72269002e+04
   2.98649705e+03 -2.43463863e+00 -5.27778907e+02 -4.55651846e+02
  -2.06894261e+00  3.41197637e+02  2.65465240e+00 -2.09039925e+03
  -1.62435622e+04  1.41814470e+03  8.18099672e+02 -5.42048909e+02]]",0.5414884516680923,PhiID prediction,pre1,awake
78,"[[-1.82030218e+00  3.96250359e+02 -6.62399704e+02  2.24566284e+03
   5.09421779e+02 -2.63087437e+00 -1.30816041e+02  3.20924024e+02
  -1.82030218e+00  3.96250359e+02  2.76098551e+00 -7.35055530e+02
  -2.11173773e+03  8.59192724e+02 -7.08464796e+02 -4.48624194e+02]]",0.5637296834901625,PhiID prediction,pre1,awake
79,"[[-2.33254794e+00  4.71253227e+02 -1.14573946e+03  1.00273355e+04
   7.20622875e+02 -2.64482867e+00 -4.15181546e+02 -3.47920604e+01
  -2.33254794e+00  4.71253227e+02  2.80678037e+00 -9.47245729e+02
  -9.30553938e+03  6.77476101e+02 -1.14463121e+01 -5.39781014e+02]]",0.5466210436270317,PhiID prediction,pre1,awake
80,"[[-2.34145053e+00  3.87216686e+02  2.49555881e+00  8.73113927e+03
  -2.00861745e+02 -1.36713209e+00 -4.03312661e+02 -1.81714919e+02
  -2.34145053e+00  3.87216686e+02  1.49777808e+00 -6.06077379e+02
  -8.28485436e+03  6.89996916e+02 -2.16427285e+02 -3.85135779e+02]]",0.5312232677502139,PhiID prediction,pre1,awake
81,"[[-2.71638431e+00  9.28574529e+02 -1.72985609e+03  9.12398782e+03
   7.28604189e+02 -3.38734807e+00 -7.98898862e+01 -7.87942858e+02
  -2.71638430e+00  9.28574529e+02  3.45403921e+00 -1.49371798e+03
  -8.22543781e+03  1.15187704e+03  7.71754621e+02 -5.89536047e+02]]",0.544054747647562,PhiID prediction,pre1,awake
82,"[[-5.53576646e+00  5.64300891e+02  1.32749818e+03  1.66122335e+04
  -1.63558975e+03 -2.72382202e+00 -2.37280762e+02 -7.56646101e+02
  -5.53576646e+00  5.64300891e+02  2.90953345e+00 -1.57882558e+03
  -1.57128658e+04  1.17311985e+03  8.34476062e+02 -7.16881830e+02]]",0.5149700598802395,PhiID prediction,pre1,awake
83,"[[-2.44590985e-01  2.46084991e+02  1.80360936e+01  7.05505517e+03
   1.41797550e+02 -3.10928772e+00 -2.28821901e+02 -5.04211994e+02
  -2.44590986e-01  2.46084991e+02  3.10862027e+00 -8.59787836e+02
  -7.28573399e+03  9.60494960e+02  6.39505446e+01 -4.34618209e+02]]",0.542343883661249,PhiID prediction,pre1,awake
84,"[[   -3.30099461   614.19938991 -1537.45699477  1562.26382166
    820.95964447    -4.23468861  -257.69494076  -240.53916741
     -3.30099461   614.19938991     4.39087481  -849.45472642
  -1043.33641768   422.68374691   462.58418461  -448.11054641]]",0.561163387510693,PhiID prediction,pre1,awake
85,"[[-3.72216720e+00  4.77252270e+02  5.53439128e+02  2.49966692e+04
  -8.78910241e+02 -3.99699435e+00 -4.00627638e+02 -1.17500751e+03
  -3.72216720e+00  4.77252270e+02  4.08898032e+00 -2.21374518e+03
  -2.42590622e+04  1.59443133e+03  1.47897903e+03 -5.13190979e+02]]",0.5329341317365269,PhiID prediction,pre1,awake
86,"[[-5.94213605e+00  4.31999103e+02 -1.04589322e+03  1.67927448e+04
   8.14923707e+02 -3.45256699e+00 -3.13272228e+02 -8.43461428e+02
  -5.94213605e+00  4.31999103e+02  3.61471800e+00 -1.69030219e+03
  -1.59355150e+04  1.67970068e+03  6.28864842e+02 -3.74669481e+02]]",0.5594525235243798,PhiID prediction,pre1,awake
87,"[[-3.47565018e+00  6.58647298e+02 -7.30500771e+01  9.54510453e+03
  -2.29233302e+02 -2.55097838e+00  9.53847826e+01  1.76375953e+02
  -3.47565017e+00  6.58647298e+02  2.65527807e+00 -1.53889130e+03
  -9.09011739e+03  8.83495711e+02  1.66707469e+02 -5.32886224e+02]]",0.5243798118049615,PhiID prediction,pre1,awake
88,"[[-2.36342017e+00  5.65793195e+02 -8.10099626e+02  5.70976420e+03
   4.40837532e+02 -2.87737044e+00 -1.14904367e+02 -5.90274027e+02
  -2.36342017e+00  5.65793195e+02  2.90587940e+00 -5.52332248e+02
  -5.44224344e+03  9.08670242e+02 -7.50617024e+01 -4.30422566e+02]]",0.5508982035928144,PhiID prediction,pre1,awake
89,"[[-2.86854204e+00  6.37883441e+02 -3.23357103e+03 -7.81181669e+02
   2.49330764e+03 -1.89593914e+00 -4.06002939e+02  1.64419451e+02
  -2.86854205e+00  6.37883441e+02  2.11516711e+00 -8.59405587e+02
   1.44782013e+03  3.08350591e+02  8.00609789e+01 -5.28679053e+02]]",0.5543199315654406,PhiID prediction,pre1,awake
90,"[[-4.49742873e+00  5.74934552e+02 -1.69594226e+03  1.60418006e+04
   1.24823924e+03 -2.64148374e+00 -3.25912699e+02 -5.26248946e+02
  -4.49742873e+00  5.74934552e+02  2.82141055e+00 -1.41535029e+03
  -1.59210826e+04  1.29587000e+03  3.54782101e+02 -2.70126178e+02]]",0.5491873396065012,PhiID prediction,pre1,awake
91,"[[-5.36377797e+00  2.75247113e+02 -2.36509365e+03  1.95369742e+04
   2.36740459e+03 -2.92499996e+00 -4.79466791e+02 -8.31094900e+02
  -5.36377797e+00  2.75247113e+02  3.03430060e+00 -1.35525586e+03
  -1.86190882e+04  1.52977133e+03  3.86103006e+02 -4.44839965e+02]]",0.5380667236954663,PhiID prediction,pre1,awake
92,"[[-3.58487016e+00  5.77803864e+02  3.90174911e+00  2.31376827e+04
  -3.22714877e+02 -4.92345752e+00 -6.73619851e+01 -7.16311865e+02
  -3.58487016e+00  5.77803864e+02  5.06494859e+00 -1.81465758e+03
  -2.23391078e+04  1.44948327e+03  7.88677758e+02 -5.21241567e+02]]",0.525235243798118,PhiID prediction,pre1,awake
93,"[[-3.72794424e+00  2.84777594e+02 -3.16511250e+03  1.11574049e+04
   3.05256939e+03 -2.87343396e+00 -4.64111354e+02 -4.29252021e+02
  -3.72794424e+00  2.84777594e+02  3.13322747e+00 -1.51633767e+03
  -1.02458046e+04  1.40036386e+03  2.63273767e+02 -6.06207611e+02]]",0.5474764756201882,PhiID prediction,pre1,awake
94,"[[-5.28433954e-01  5.32068585e+02 -3.23701608e+03  1.22822265e+04
   2.46447374e+03 -2.16090440e+00 -5.90505430e+02 -7.12924048e+02
  -5.28433957e-01  5.32068585e+02  2.37075984e+00 -1.89284718e+03
  -1.13046830e+04  1.65549991e+03  6.16179270e+02 -6.62621431e+02]]",0.5346449957228401,PhiID prediction,pre1,awake
95,"[[-3.88419429e+00  4.01091635e+02 -8.74422709e+02  1.14378209e+04
   8.16909377e+02 -2.36352256e+00 -2.13328946e+02 -5.33080244e+02
  -3.88419429e+00  4.01091635e+02  2.53176779e+00 -7.17205032e+02
  -1.02710864e+04  8.08343660e+02  1.23906790e+02 -5.99127917e+02]]",0.5346449957228401,PhiID prediction,pre1,awake
96,"[[-3.47244301e+00  6.64461781e+02 -1.82739647e+02  1.84097163e+04
  -4.93824777e+02 -4.03639298e+00 -2.80178599e+02 -5.79821351e+02
  -3.47244301e+00  6.64461781e+02  4.10406730e+00 -1.00899803e+03
  -1.76742523e+04  1.20944589e+03  6.09286147e+01 -4.88328493e+02]]",0.5337895637296834,PhiID prediction,pre1,awake
97,"[[-5.22558675e+00  6.26802181e+02 -1.31786356e+03 -5.51482165e+03
   8.61496545e+02 -3.15382819e+00 -2.78445141e+02  4.91571005e+02
  -5.22558675e+00  6.26802181e+02  3.40322143e+00 -6.76101814e+02
   6.41373354e+03  4.70943854e+02 -6.10627424e+02 -4.48433163e+02]]",0.5457656116338752,PhiID prediction,pre1,awake
98,"[[-3.92886615e+00  1.44525100e+01 -2.64670042e+03  1.14320748e+04
   3.27493500e+03 -1.90000984e+00 -2.69839390e+02 -9.18269971e+02
  -3.92886615e+00  1.44525100e+01  1.97797452e+00 -1.60767764e+03
  -1.09468664e+04  1.75115931e+03  5.19953051e+02 -5.19471442e+02]]",0.5218135158254918,PhiID prediction,pre1,awake
99,"[[-4.26284834e+00  9.47962309e+01 -9.03037324e+01  7.38210940e+03
   6.73872740e+02 -2.05825987e+00 -3.14685720e+02 -4.69221984e+02
  -4.26284834e+00  9.47962309e+01  2.16791725e+00 -8.76864674e+02
  -6.84404159e+03  1.10416856e+03 -9.44479094e+01 -5.36097601e+02]]",0.5158254918733961,PhiID prediction,pre1,awake
100,"[[-3.69766207e+00  7.40748575e+02 -9.67026603e+02  9.18328255e+03
   3.57423152e+02 -4.30554837e+00 -6.70289519e+01 -2.35283460e+02
  -3.69766207e+00  7.40748575e+02  4.34719345e+00 -1.08913790e+03
  -9.80885970e+03  7.69034507e+02  2.83682094e+02 -3.12187989e+02]]",0.5355004277159966,PhiID prediction,pre1,awake
101,"[[-4.82379499e+00  5.39744805e+02 -1.34448553e+03  1.81492415e+04
   1.02408109e+03 -3.39219102e+00 -2.02420144e+02 -6.35664719e+02
  -4.82379499e+00  5.39744805e+02  3.47722817e+00 -1.05002817e+03
  -1.67273450e+04  1.12527960e+03  2.58366671e+02 -7.05096773e+02]]",0.5363558597091531,PhiID prediction,pre1,awake
102,"[[-5.64039116e+00  4.45089719e+02  3.55940530e+02  2.07609634e+04
  -3.65756981e+02 -3.71311027e+00 -1.18148246e+02 -1.01837228e+03
  -5.64039116e+00  4.45089719e+02  3.82131830e+00 -1.22991557e+03
  -2.02697271e+04  1.22227466e+03  7.44372856e+02 -4.27948273e+02]]",0.5560307955517536,PhiID prediction,pre1,awake
103,"[[-4.35527166e+00  1.05252289e+03 -3.55029700e+02  2.23677657e+04
  -1.05699202e+03 -1.76681901e+00 -3.16503671e+02 -6.34545422e+02
  -4.35527166e+00  1.05252289e+03  1.94467832e+00 -1.69357510e+03
  -2.13961381e+04  1.03426964e+03  9.75387974e+02 -5.22041466e+02]]",0.5295124037639007,PhiID prediction,pre1,awake
104,"[[-4.17246176e+00  2.20948418e+02 -4.77607339e+02  1.50302623e+04
   9.92039104e+02 -3.51303787e+00 -2.89873547e+01 -5.71452326e+02
  -4.17246175e+00  2.20948418e+02  3.71848560e+00 -7.82159788e+02
  -1.39753719e+04  9.74153766e+02  3.28802099e+01 -6.51287436e+02]]",0.5278015397775877,PhiID prediction,pre1,awake
105,"[[-6.44080288e+00  5.28052570e+02  6.26986625e+02  1.90583412e+04
  -7.60967805e+02 -2.69076584e+00 -1.54735957e+02 -8.06637179e+02
  -6.44080288e+00  5.28052570e+02  2.78445322e+00 -9.39020013e+02
  -1.80956492e+04  1.10422287e+03  3.46277594e+02 -4.33511019e+02]]",0.544054747647562,PhiID prediction,pre1,awake
106,"[[-2.94554514e+00  5.36133341e+02 -3.44269251e+03  3.46410134e+03
   3.04973674e+03 -2.83829894e+00 -9.61905128e+01  1.14337773e+02
  -2.94554514e+00  5.36133341e+02  3.05609655e+00 -1.52395979e+03
  -2.40054751e+03  1.17330885e+03 -4.16064693e+01 -6.67633768e+02]]",0.5603079555175363,PhiID prediction,pre1,awake
107,"[[-2.63329920e+00  3.37263059e+02 -2.61982556e+03  8.09977262e+03
   2.42159374e+03 -3.79546254e+00 -4.05567255e+02 -2.10048086e+02
  -2.63329920e+00  3.37263059e+02  3.89401094e+00 -1.32464774e+03
  -7.83437741e+03  1.11729094e+03  1.64553683e+02 -2.25643283e+02]]",0.5714285714285714,PhiID prediction,pre1,awake
108,"[[-1.96176173e+00  6.79333615e+02 -3.47382764e+03  8.74726643e+03
   2.73641231e+03 -3.21679951e+00 -2.81678010e+02 -2.31387016e+02
  -1.96176173e+00  6.79333615e+02  3.30748349e+00 -1.47913745e+03
  -8.12094140e+03  1.25814229e+03  1.38739618e+02 -4.77526269e+02]]",0.544054747647562,PhiID prediction,pre1,awake
109,"[[-2.11547994e+00  4.87608321e+02 -7.53368811e+02  1.76136268e+04
   2.15380056e+02 -3.08629962e+00 -4.73235301e+02 -6.32926967e+02
  -2.11547994e+00  4.87608321e+02  3.24184711e+00 -1.46107910e+03
  -1.70696085e+04  1.18612790e+03  6.21537388e+02 -4.94297666e+02]]",0.5380667236954663,PhiID prediction,pre1,awake
110,"[[-6.64357075e+00  9.80462910e+02 -1.63096511e+03  1.67785042e+04
   7.81685954e+02 -3.37652070e+00  3.65370451e+01 -5.20765471e+02
  -6.64357075e+00  9.80462910e+02  3.58264529e+00 -2.21340739e+03
  -1.58707855e+04  1.69054629e+03  7.09819097e+02 -6.16637255e+02]]",0.525235243798118,PhiID prediction,pre1,awake
111,"[[-2.22694274e+00  7.51364675e+02 -7.22855116e+02  1.41350732e+04
  -2.39048158e+02 -3.01381383e+00 -3.23090889e+02  3.43774122e+02
  -2.22694274e+00  7.51364675e+02  3.12525905e+00 -8.06364654e+02
  -1.33422672e+04  2.44096944e+02 -7.52013610e+01 -5.22293499e+02]]",0.5466210436270317,PhiID prediction,pre1,awake
112,"[[-6.51445353e+00  9.14174185e+02  4.53747735e+02  2.09488522e+04
  -1.40303183e+03 -4.19266859e+00 -2.48100768e+02 -7.69450949e+02
  -6.51445352e+00  9.14174185e+02  4.34881664e+00 -2.05017718e+03
  -2.04030014e+04  1.42384388e+03  1.08833565e+03 -3.95791933e+02]]",0.5166809238665526,PhiID prediction,pre1,awake
113,"[[  -1.50884312  251.22204565 -118.19133276 -998.25399682   12.50405946
    -3.13942807 -473.76013799  172.33169021   -1.50884312  251.22204565
     3.32751707 -572.60893435 1191.6085916   449.91714359 -334.32686635
  -426.24650062]]",0.5508982035928144,PhiID prediction,pre1,awake
114,"[[-3.59255560e+00  7.57501199e+02 -1.82876027e+03  1.49901035e+04
   7.58836811e+02 -4.35053353e+00 -4.50219770e+02 -1.15263694e+02
  -3.59255560e+00  7.57501199e+02  4.48989437e+00 -2.00794432e+03
  -1.43942365e+04  1.28270521e+03  5.77202346e+02 -3.84070312e+02]]",0.5406330196749358,PhiID prediction,pre1,awake
115,"[[-6.26193607e+00  3.37653066e+02 -1.82401907e+03  8.58450578e+03
   2.04483227e+03 -2.44719760e+00 -9.00340090e+01  8.60578846e+01
  -6.26193607e+00  3.37653066e+02  2.64972277e+00 -8.31407092e+02
  -7.22297851e+03  6.15855026e+02 -1.66963888e+02 -7.16831382e+02]]",0.5457656116338752,PhiID prediction,pre1,awake
116,"[[-3.22976196e+00  8.40416078e+02 -1.29900216e+03  2.14936474e+04
   1.14934335e+02 -4.61524517e+00 -5.23614270e+02 -1.03511638e+03
  -3.22976196e+00  8.40416078e+02  4.77325878e+00 -2.08966690e+03
  -2.14440912e+04  1.09389974e+03  1.74338662e+03 -2.77942413e+02]]",0.5320786997433704,PhiID prediction,pre1,awake
117,"[[-6.73130788e+00  7.49710539e+02 -7.59674838e+02  1.22650014e+04
   2.77994491e+01 -3.34168651e+00 -3.57228927e+02 -5.36786594e+02
  -6.73130788e+00  7.49710539e+02  3.39682777e+00 -9.27535616e+02
  -1.11026537e+04  1.03495011e+03  1.20128903e+02 -4.85271910e+02]]",0.5414884516680923,PhiID prediction,pre1,awake
118,"[[-5.43603460e+00  7.05673437e+02 -1.99317470e+03  6.93530828e+03
   1.36126667e+03 -3.49780522e+00 -2.33057849e+02 -2.38344165e+02
  -5.43603461e+00  7.05673437e+02  3.68608819e+00 -1.72542056e+03
  -6.05954860e+03  1.49628763e+03  1.67091759e+02 -5.14872313e+02]]",0.5414884516680923,PhiID prediction,pre1,awake
119,"[[-1.15091402e+00 -2.65068746e+01 -3.42626786e+03  7.98432335e+03
   3.93343884e+03 -3.14654325e+00 -4.89619911e+02 -5.13131311e+02
  -1.15091403e+00 -2.65068746e+01  3.40430703e+00 -1.69015964e+03
  -6.87989510e+03  1.93796670e+03 -8.78413680e+01 -6.53300385e+02]]",0.5243798118049615,PhiID prediction,pre1,awake
120,"[[-9.39526139e-01  6.03170915e+02  5.35363484e+01  3.30558633e+03
  -7.89866111e+02 -3.21072342e+00 -3.10914989e+02  2.47408594e+02
  -9.39526140e-01  6.03170915e+02  3.33052563e+00 -6.56413341e+02
  -3.01991988e+03  2.04997363e+02 -6.55113571e+01 -3.78917365e+02]]",0.5508982035928144,PhiID prediction,pre1,awake
121,"[[-3.94717721e+00  2.53849466e+02 -3.97658692e+03 -7.16225135e+02
   3.98484022e+03 -3.74720401e+00 -3.52142181e+02  5.71147892e+02
  -3.94717720e+00  2.53849466e+02  3.96024300e+00 -1.19797859e+03
   1.81307849e+03  1.44438230e+03 -1.07174470e+03 -5.52722861e+02]]",0.5508982035928144,PhiID prediction,pre1,awake
122,"[[-2.13516617e+00  2.96004896e+02 -3.29762176e+03  1.14332304e+03
   3.22003545e+03 -2.07624577e+00 -3.43779106e+02 -5.26282348e+01
  -2.13516617e+00  2.96004896e+02  2.12137013e+00 -9.80739246e+02
  -5.60353390e+02  1.15090651e+03 -3.89180205e+02 -4.28467639e+02]]",0.5457656116338752,PhiID prediction,pre1,awake
123,"[[-3.28820374e+00  7.27345569e+02  6.54426854e+02  1.05999364e+04
  -1.46141822e+03 -4.36456939e+00 -2.23817712e+02 -2.69922529e+02
  -3.28820374e+00  7.27345569e+02  4.49297587e+00 -7.05825004e+02
  -9.54971155e+03  6.59007746e+02  3.41238475e+01 -4.47769075e+02]]",0.5526090675791274,PhiID prediction,pre1,awake
124,"[[-3.26449189e+00  4.49921473e+02 -3.99801263e+03 -7.32101574e+02
   3.84985938e+03 -2.93709674e+00 -1.44956643e+02  5.58071432e+02
  -3.26449189e+00  4.49921473e+02  2.96100230e+00 -1.03780144e+03
   9.86677184e+02  6.00315432e+02 -4.12180765e+02 -4.35068320e+02]]",0.5449101796407185,PhiID prediction,pre1,awake
125,"[[-8.71206994e+00  6.47439766e+02  2.61937382e+02  6.45761544e+03
  -2.59664589e+02 -2.25813732e+00  1.66107228e+02  3.98481532e+00
  -8.71206994e+00  6.47439766e+02  2.38308844e+00 -3.08195104e+02
  -5.28706466e+03 -6.07727290e+01  4.80966580e+01 -4.87191267e+02]]",0.5491873396065012,PhiID prediction,pre1,awake
126,"[[-4.30913784e+00  5.34523938e+02 -1.94843730e+03  6.59600831e+03
   1.34625936e+03 -1.94405956e+00 -5.19915841e+02 -3.81510056e+02
  -4.30913784e+00  5.34523938e+02  2.13885255e+00 -1.25061143e+03
  -5.61400836e+03  7.79598988e+02  5.75638404e+02 -5.94700871e+02]]",0.5209580838323353,PhiID prediction,pre1,awake
127,"[[-4.40238349e+00  7.68786535e+02 -2.37595907e+03  9.34491489e+03
   1.64066598e+03 -3.17167023e+00 -1.46111438e+02 -6.95368090e+01
  -4.40238349e+00  7.68786535e+02  3.35394014e+00 -1.46754471e+03
  -8.68731298e+03  1.00340197e+03  2.53535459e+02 -4.56053968e+02]]",0.5355004277159966,PhiID prediction,pre1,awake
128,"[[-2.49005300e+00  3.81080796e+02 -4.50161289e+01  2.30848862e+04
  -1.86417264e+02 -3.29268267e+00 -2.90320540e+02 -3.33555371e+02
  -2.49005299e+00  3.81080796e+02  3.46482752e+00 -1.30938647e+03
  -2.25458854e+04  1.00337647e+03  3.75276494e+02 -4.05823128e+02]]",0.5654405474764757,PhiID prediction,pre1,awake
129,"[[-2.18813625e+00  5.66949213e+02 -3.36760398e+02  2.56824838e+04
  -1.58120849e+02 -3.78594743e+00 -1.75177157e+02 -9.18249100e+02
  -2.18813625e+00  5.66949213e+02  3.84356658e+00 -1.55094503e+03
  -2.50033868e+04  1.37619968e+03  7.99882793e+02 -5.87126656e+02]]",0.523524379811805,PhiID prediction,pre1,awake
130,"[[-3.74804094e+00  7.69259934e+02 -1.66318623e+03  1.69415367e+04
   7.40299365e+02 -3.99731139e+00 -3.72585140e+02  1.41437799e+02
  -3.74804095e+00  7.69259934e+02  4.13687445e+00 -1.99905568e+03
  -1.66372652e+04  1.25473764e+03  3.06597067e+02 -3.29487703e+02]]",0.5183917878528657,PhiID prediction,pre1,awake
131,"[[-1.93029658e+00  3.98467648e+02 -2.05217064e+03  7.67424210e+03
   1.94153570e+03 -4.10889429e+00 -1.15436706e+02 -6.59689419e+02
  -1.93029658e+00  3.98467648e+02  4.20124260e+00 -1.65160895e+03
  -7.00364842e+03  1.48016010e+03  5.38074125e+02 -5.62734252e+02]]",0.5508982035928144,PhiID prediction,pre1,awake
132,"[[-2.79454482e+00  5.66043837e+02  1.81600399e+03  9.09262423e+03
  -2.38901350e+03 -4.01777540e+00 -3.10499785e+02 -1.73278271e+01
  -2.79454482e+00  5.66043837e+02  4.31720739e+00 -6.11921695e+02
  -8.18032045e+03  4.39900752e+02 -1.06518687e+02 -4.49254908e+02]]",0.5491873396065012,PhiID prediction,pre1,awake
133,"[[-5.62510958e+00  6.24262401e+02 -8.89906758e+02  1.86123908e+04
   2.74595603e+02 -3.73102626e+00 -3.31677305e+02  7.52673072e-01
  -5.62510958e+00  6.24262401e+02  3.95151406e+00 -1.15111209e+03
  -1.76881657e+04  6.14947975e+02  2.86408989e+02 -5.08099160e+02]]",0.5466210436270317,PhiID prediction,pre1,awake
134,"[[-2.93021879e+00  7.86634604e+02 -2.03928962e+03  9.23522368e+03
   1.09302266e+03 -3.06662773e+00 -3.40373162e+02 -2.31736309e+02
  -2.93021879e+00  7.86634604e+02  3.20725520e+00 -1.30090868e+03
  -8.71657675e+03  8.43922395e+02  3.73606121e+02 -4.21411101e+02]]",0.5397775876817793,PhiID prediction,pre1,awake
135,"[[-2.55010751e+00  8.33367803e+02 -3.26689331e+03  3.55371343e+03
   2.10501346e+03 -3.04487693e+00 -4.29108795e+02 -3.12999015e+02
  -2.55010751e+00  8.33367803e+02  3.12562730e+00 -1.93209886e+03
  -2.74701496e+03  1.42705810e+03  5.19128700e+02 -3.67618679e+02]]",0.5363558597091531,PhiID prediction,pre1,awake
136,"[[-2.06374743e+00  5.28756662e+02 -3.14298064e+02  1.09162328e+04
  -1.17351097e+02 -2.96719653e+00 -1.97116304e+02 -1.12221036e+03
  -2.06374743e+00  5.28756662e+02  3.15868502e+00 -1.64798572e+03
  -1.03798152e+04  1.36097168e+03  1.11587725e+03 -6.42722462e+02]]",0.5389221556886228,PhiID prediction,pre1,awake
137,"[[-3.30495876e+00  5.89693049e+02 -1.88833595e+03  1.60432668e+04
   1.31541711e+03 -2.42137118e+00 -3.54986165e+02 -5.51766077e+02
  -3.30495877e+00  5.89693049e+02  2.58404872e+00 -1.46731768e+03
  -1.56639369e+04  9.18576956e+02  8.07513829e+02 -4.34390281e+02]]",0.5278015397775877,PhiID prediction,pre1,awake
138,"[[-3.14355273e+00  3.85636249e+02 -2.24711891e+03 -5.01045269e+03
   2.17631713e+03 -2.92984503e+00 -2.97051649e+02 -8.86989899e+01
  -3.14355273e+00  3.85636249e+02  3.01064569e+00 -7.56521773e+02
   5.43030840e+03  6.63801332e+02 -1.37414394e+02 -3.39276933e+02]]",0.553464499572284,PhiID prediction,pre1,awake
139,"[[-3.14426654e+00  4.16909811e+02  1.04078413e+03  1.73517090e+04
  -1.19767896e+03 -3.24991022e+00 -2.29599438e+02 -6.52811252e+02
  -3.14426655e+00  4.16909811e+02  3.33478254e+00 -8.56851345e+02
  -1.71022809e+04  6.23022278e+02  6.17145256e+02 -4.33484845e+02]]",0.5568862275449101,PhiID prediction,pre1,awake
140,"[[-7.09129871e+00  9.47738194e+02 -1.87476955e+03  5.78060443e+03
   9.23373222e+02 -3.55283375e+00 -2.61054406e+02  5.29901275e+02
  -7.09129871e+00  9.47738194e+02  3.65457213e+00 -1.65842836e+03
  -5.35459095e+03  1.17966493e+03 -3.75057249e+02 -3.03282369e+02]]",0.5029940119760479,PhiID prediction,pre1,awake
141,"[[-2.34500232e+00  2.76232862e+02 -2.47841740e+03  1.33747259e+04
   2.33851766e+03 -3.40779012e+00 -4.79894511e+02 -2.10482967e+02
  -2.34500232e+00  2.76232862e+02  3.52186737e+00 -9.22270391e+02
  -1.27915670e+04  1.28954758e+03 -4.24787316e+02 -4.05757719e+02]]",0.5397775876817793,PhiID prediction,pre1,awake
